omega_m,lane,quantum_model,amplitude,stable,refinement_l2,max_correction_ratio,turning_points,blowup_near_turning,final_a,passes_refinement_gate,passes_ratio_gate
0.3125,bohmian_q,off,8.443568334423105e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,8.443568334423105e-07,True,3.682815553596608e-05,2.7395806395748518e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,8.443568334423105e-07,True,3.8574178618153004e-05,2.8798238069728996e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,True,3.802903596454946e-05,2.8365388548176303e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.0032907706102438e-06,True,0.001055468885528765,3.7794845641383104,2,False,0.3256634990552004,False,False
0.3125,bohmian_q,off,1.0032907706102438e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.0032907706102438e-06,True,3.890412339773854e-05,3.255247180773302e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.0032907706102438e-06,True,4.107190576293242e-05,3.4218874607118817e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,True,4.039310591247288e-05,3.37045524173584e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.1921409651983008e-06,True,0.0006241936372398963,3.7980676239990667,2,False,0.3241078603482381,False,False
0.3125,bohmian_q,off,1.1921409651983008e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.1921409651983008e-06,True,4.148364005555562e-05,3.8679752178660084e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.1921409651983008e-06,True,4.420625441138741e-05,4.065980960934386e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,4.335038336381761e-05,4.004868029534297e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.4165385773852007e-06,True,0.0003650220472350796,3.850624774635981,2,False,0.3217663052353211,False,False
0.3125,bohmian_q,off,1.4165385773852007e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.4165385773852007e-06,True,4.4726924265662003e-05,4.596033551800325e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.4165385773852007e-06,True,4.820046457587702e-05,4.831308141026553e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,4.7102642791837e-05,4.758692459666534e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.6831747249677917e-06,True,0.0002107698832279395,3.801930347019871,2,False,0.31859675970829027,False,False
0.3125,bohmian_q,off,1.6831747249677917e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.6831747249677917e-06,True,4.887107723323854e-05,5.461129256555491e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.6831747249677917e-06,False,5.340158979802796e-05,5.740687041731078e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,False,5.19586735348066e-05,5.654403679534946e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,2e-06,True,0.00011987790631115845,3.801268801047301,2,False,0.31446629849291896,False,False
0.3125,bohmian_q,off,2e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,2e-06,False,5.428828118772707e-05,6.489054671281501e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,2e-06,False,5.5128414377977994e-05,6.821229991721476e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,2e-06,False,5.559189208190923e-05,6.718706610301674e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,3e-07,True,0.03036489942921574,3.86370854728867,2,False,0.2967005697000171,False,False
0.313,bohmian_q,off,3e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,3e-07,True,1.5208441590270853e-05,9.59093434900987e-07,2,False,1e-06,False,True
0.313,bohmian_q,plateau,3e-07,True,1.5574968763651808e-05,1.0090819190307754e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,3e-07,True,1.5461403500471544e-05,9.936363133113765e-07,2,False,1e-06,False,True
0.313,alpha_qg,n/a,3.5646923109036204e-07,True,0.023765357193009328,3.652213306779057,2,False,0.3066157661670901,False,False
0.313,bohmian_q,off,3.5646923109036204e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,3.5646923109036204e-07,True,1.564236689103211e-05,1.1396235191977908e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,3.5646923109036204e-07,True,1.6082323090544017e-05,1.199021260281693e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,1.5945946994078594e-05,1.1806683508233621e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,4.2356770904717955e-07,True,0.014571704162681524,3.710143437886525,2,False,0.31984644433817166,False,False
0.313,bohmian_q,off,4.2356770904717955e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,4.2356770904717955e-07,True,1.616328369652702e-05,1.3541345859742324e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,4.2356770904717955e-07,True,1.6692220235308647e-05,1.424712648774627e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,True,1.6528180099545877e-05,1.4029052057748302e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,5.032961851958474e-07,True,0.008784711499978703,3.8623142270149886,2,False,0.32778411388338613,False,False
0.313,bohmian_q,off,5.032961851958474e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,5.032961851958474e-07,True,1.6789638202166287e-05,1.6090227640229272e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,5.032961851958474e-07,True,1.7426718611943926e-05,1.692885562860274e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,True,1.7229024969836827e-05,1.6669733568860314e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,5.980320138249203e-07,True,0.005663004234812891,3.8653389145234476,2,False,0.3315942959020651,False,False
0.313,bohmian_q,off,5.980320138249203e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,5.980320138249203e-07,True,1.7544170416014118e-05,1.9118880736630287e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,5.980320138249203e-07,True,1.831314284401513e-05,2.0115361110998977e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,True,1.8074359754543575e-05,1.9807465278002863e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,7.106000404519682e-07,True,0.0034219643054824635,3.7797694027244852,2,False,0.3338836425806712,False,False
0.313,bohmian_q,off,7.106000404519682e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,7.106000404519682e-07,True,1.845507453499344e-05,2.271761012806329e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,7.106000404519682e-07,True,1.9385574600406116e-05,2.3901654244036844e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,True,1.9096401437192883e-05,2.3535804313084183e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,8.443568334423105e-07,True,0.0020642872471956075,3.8099439642369126,2,False,0.33463048156722935,False,False
0.313,bohmian_q,off,8.443568334423105e-07,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,8.443568334423105e-07,True,1.955755650332219e-05,2.6993717838703913e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,8.443568334423105e-07,True,2.0686894778267537e-05,2.840062909932057e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,True,2.0335588078389504e-05,2.7965916890952597e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,1.0032907706102438e-06,True,0.0012330582910106652,3.8371747329684616,2,False,0.33431035296984785,False,False
0.313,bohmian_q,off,1.0032907706102438e-06,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,1.0032907706102438e-06,True,2.0895975436368538e-05,3.2074701838946673e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,1.0032907706102438e-06,True,2.2271661146372408e-05,3.374642806604618e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,True,2.1843211061088004e-05,3.3229892378506905e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,1.1921409651983008e-06,True,0.0007325221135872123,3.848268793543645,2,False,0.3331425475931548,False,False
0.313,bohmian_q,off,1.1921409651983008e-06,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,1.1921409651983008e-06,True,2.252687468545705e-05,3.8112056886381046e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,1.1921409651983008e-06,True,2.4210302244995792e-05,4.009844068838336e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,2.36852169717682e-05,3.9484680951500565e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,1.4165385773852007e-06,True,0.000430197772399995,3.8242287083689486,2,False,0.3312294454522533,False,False
0.313,bohmian_q,off,1.4165385773852007e-06,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,1.4165385773852007e-06,True,2.4523423166723503e-05,4.5285790531168595e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,1.4165385773852007e-06,True,2.6595475579037335e-05,4.764605489828534e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,2.5947911389170564e-05,4.691677214459743e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,1.6831747249677917e-06,True,0.0002497165737532862,3.8110795517535934,2,False,0.32855908858441624,False,False
0.313,bohmian_q,off,1.6831747249677917e-06,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,1.6831747249677917e-06,True,2.69821902330934e-05,5.3809788790240786e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,1.6831747249677917e-06,False,2.9552160858198856e-05,5.661430214051303e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,2.8746902993030605e-05,5.574775362877573e-06,2,False,1e-06,False,True
0.313,alpha_qg,n/a,2e-06,True,0.00014299085463565287,3.790251623384918,2,False,0.3250334100490454,False,False
0.313,bohmian_q,off,2e-06,True,1.2975047262921751e-05,0.0,2,False,1e-06,False,True
0.313,bohmian_q,gaussian,2e-06,False,3.003397845354892e-05,6.393819126665124e-06,2,False,1e-06,False,True
0.313,bohmian_q,plateau,2e-06,False,3.325457703553212e-05,6.727056446833419e-06,2,False,1e-06,False,True
0.313,bohmian_q,unified_dmde_proxy,2e-06,False,3.2241877500231906e-05,6.624091572905177e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,3e-07,True,0.048522580173720964,3.6634316204969566,2,False,0.2784471037058542,False,False
0.3135,bohmian_q,off,3e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,3e-07,False,5.81710872259187e-06,9.455514312647671e-07,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,3e-07,False,5.669662628185798e-06,9.95699162964881e-07,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,3e-07,False,5.698717273001355e-06,9.80187256752627e-07,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,3.5646923109036204e-07,True,0.029953313653592894,3.8377625022684883,2,False,0.3054904597378869,False,False
0.3135,bohmian_q,off,3.5646923109036204e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,3.5646923109036204e-07,False,5.6597656664479205e-06,1.1235325399748001e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,3.5646923109036204e-07,True,5.782918275718214e-06,1.1831195113017903e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,5.7369129281992005e-06,1.1646878193148578e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,4.2356770904717955e-07,True,0.017671554842102342,3.7457261639789716,2,False,0.3228795057922996,False,False
0.3135,bohmian_q,off,4.2356770904717955e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,4.2356770904717955e-07,True,5.810838789685912e-06,1.3350148545510985e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,4.2356770904717955e-07,True,6.0124986611959405e-06,1.4058177769686017e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,True,5.9468264726249e-06,1.3839167189773675e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,5.032961851958474e-07,True,0.010088596128371255,3.870201636707588,2,False,0.3332439382060659,False,False
0.3135,bohmian_q,off,5.032961851958474e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,5.032961851958474e-07,True,6.05220854994213e-06,1.5863042029007594e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,5.032961851958474e-07,True,6.336203921154537e-06,1.6704342015654892e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,True,6.24421698074531e-06,1.6444107549066634e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,5.980320138249203e-07,True,0.0064837799924595384,3.7710487455356274,2,False,0.3377451271300821,False,False
0.3135,bohmian_q,off,5.980320138249203e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,5.980320138249203e-07,True,6.3916166716668554e-06,1.8848933102797987e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,5.980320138249203e-07,True,6.783946125759424e-06,1.98485886354392e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,True,6.657571580197255e-06,1.9539370943272873e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,7.106000404519682e-07,True,0.0039008117038148364,3.8762473998591482,2,False,0.34058077316110413,False,False
0.3135,bohmian_q,off,7.106000404519682e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,7.106000404519682e-07,True,6.859783195606145e-06,2.2396851878612954e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,7.106000404519682e-07,True,7.39133462452872e-06,2.3584669108601306e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,True,7.2210595659581204e-06,2.3217248414781166e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,8.443568334423105e-07,True,0.0023762451864874873,3.8555249868829105,2,False,0.3416918409556589,False,False
0.3135,bohmian_q,off,8.443568334423105e-07,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,8.443568334423105e-07,True,7.493133310913092e-06,2.6612585608308282e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,8.443568334423105e-07,True,8.199805320594628e-06,2.802398061313689e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,True,7.974617772177237e-06,2.7587401850159805e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,1.0032907706102438e-06,True,0.0014228705606058325,3.8630767765889464,2,False,0.3417320511789427,False,False
0.3135,bohmian_q,off,1.0032907706102438e-06,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,1.0032907706102438e-06,True,8.333966261413594e-06,3.1621832454033864e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,1.0032907706102438e-06,True,9.257284233145885e-06,3.3298886988543195e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,True,8.964421130305191e-06,3.278013322571622e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,1.1921409651983008e-06,True,0.0008470672195451356,3.847682664846598,2,False,0.3409199352714957,False,False
0.3135,bohmian_q,off,1.1921409651983008e-06,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,1.1921409651983008e-06,True,9.431245739663166e-06,3.7573948714089364e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,1.1921409651983008e-06,True,1.0620006646408779e-05,3.956666460024543e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,1.0244354134382033e-05,3.8950269027215835e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,1.4165385773852007e-06,True,0.0004994106807350242,3.7840943371039106,2,False,0.3393891089647359,False,False
0.3135,bohmian_q,off,1.4165385773852007e-06,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,1.4165385773852007e-06,True,1.0842631262726783e-05,4.4646401136576505e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,1.4165385773852007e-06,True,1.2356053347989446e-05,4.701419064618675e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,1.1879065294541656e-05,4.6281775556733455e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,1.6831747249677917e-06,True,0.000291191868148581,3.7852140594671377,2,False,0.3371587414917087,False,False
0.3135,bohmian_q,off,1.6831747249677917e-06,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,1.6831747249677917e-06,True,1.2638301679690623e-05,5.305005693487669e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,1.6831747249677917e-06,True,1.4551173290547134e-05,5.586351353619698e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,1.3949147816923643e-05,5.4993242586710395e-06,2,False,1e-06,False,True
0.3135,alpha_qg,n/a,2e-06,True,0.00016766780435331768,3.823858536047408,2,False,0.33416092420985105,False,False
0.3135,bohmian_q,off,2e-06,False,9.160908979914267e-06,0.0,2,False,1e-06,False,True
0.3135,bohmian_q,gaussian,2e-06,True,1.490716533246543e-05,6.303546903770798e-06,2,False,1e-06,False,True
0.3135,bohmian_q,plateau,2e-06,True,1.731785882731124e-05,6.637847120822971e-06,2,False,1e-06,False,True
0.3135,bohmian_q,unified_dmde_proxy,2e-06,True,1.6559258520814716e-05,6.534439864793258e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,3e-07,True,0.05750106312692479,3.8309590528748916,3,False,0.2731107332689123,False,False
0.314,bohmian_q,off,3e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,3e-07,False,3.132114749272609e-05,9.3268983952265e-07,2,False,1e-06,False,True
0.314,bohmian_q,plateau,3e-07,False,3.177534707552888e-05,9.82996604826426e-07,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,3e-07,False,3.1634359739347844e-05,9.67418372718207e-07,2,False,1e-06,False,True
0.314,alpha_qg,n/a,3.5646923109036204e-07,True,0.03243260932139548,3.8748617709715285,2,False,0.3088365611208568,False,False
0.314,bohmian_q,off,3.5646923109036204e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,3.5646923109036204e-07,False,3.185682529452274e-05,1.1082500429433436e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,3.5646923109036204e-07,False,3.2401338550917684e-05,1.168025989592215e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,False,3.223223623966376e-05,1.1495154850978045e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,4.2356770904717955e-07,True,0.019797502480089164,3.7158369833840266,2,False,0.3264084705604164,False,False
0.314,bohmian_q,off,4.2356770904717955e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,4.2356770904717955e-07,False,3.249909798722299e-05,1.3168557806751667e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,4.2356770904717955e-07,False,3.3153049385211265e-05,1.3878832588453293e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,3.294984225961426e-05,1.3658885505315749e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,5.032961851958474e-07,True,0.011898106213366677,3.8852250478698056,2,False,0.3370594498836368,False,False
0.314,bohmian_q,off,5.032961851958474e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,5.032961851958474e-07,False,3.3270573834464516e-05,1.5647271163481582e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,5.032961851958474e-07,False,3.405766944397703e-05,1.6491239524246704e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,3.381291567602539e-05,1.6229892235104135e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,5.980320138249203e-07,True,0.007165265316505763,3.8638349290117584,2,False,0.3431043288810925,False,False
0.314,bohmian_q,off,5.980320138249203e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,5.980320138249203e-07,False,3.419929415058078e-05,1.859254870402256e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,5.980320138249203e-07,False,3.514917275190907e-05,1.9595375069481174e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,3.485354220864738e-05,1.928483502998316e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,7.106000404519682e-07,True,0.004438715544469892,3.7846312863577616,2,False,0.3461852987087918,False,False
0.314,bohmian_q,off,7.106000404519682e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,7.106000404519682e-07,False,3.5320344045009e-05,2.209220971719256e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,7.106000404519682e-07,False,3.647045573311522e-05,2.3283794894558914e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,3.6112118820087656e-05,2.2914802866005598e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,8.443568334423105e-07,True,0.0027031299299120743,3.8638742794694485,2,False,0.3476965350020587,False,False
0.314,bohmian_q,off,8.443568334423105e-07,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,8.443568334423105e-07,False,3.667809609951948e-05,2.6250602776350556e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,8.443568334423105e-07,False,3.807638358848946e-05,2.7666475348115856e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,3.764013182650816e-05,2.7228029362575273e-06,2,False,1e-06,False,True
0.314,alpha_qg,n/a,1.0032907706102438e-06,True,0.0016248098126644143,3.847098891332818,2,False,0.3480718600464492,False,False
0.314,bohmian_q,off,1.0032907706102438e-06,True,2.854666640754583e-05,0.0,2,False,1e-06,False,True
0.314,bohmian_q,gaussian,1.0032907706102438e-06,False,3.832942024646444e-05,3.119171664424761e-06,2,False,1e-06,False,True
0.314,bohmian_q,plateau,1.0032907706102438e-06,False,4.0038268723493515e-05,3.287409209232097e-06,2,False,1e-06,False,True
0.314,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,False,3.950420681118273e-05,3.2353119476835437e-06,2,False,1e-06,False,True
